Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,Pennsylvania,,-47.5,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,Rhode Island,,-52.6,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,South Carolina,,-49.1,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,South Dakota,,-43.2,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,Tennessee,,-45.6,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,Texas,,-58.7,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,Utah,,-67.3,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,Vermont,,-57.2,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,Virginia,,-41.3,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,Washington,,-52.1,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,West Virginia,,-42.8,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,Wisconsin,,-40.6,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,Wyoming,,-46.0,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,United States,,-50.3,,,
2016,2016 Senior,Smoking - Relative Change from 1999 to 2014,District of Columbia,,-30.6,,,
2016,2016 Senior,Smoking - Seniors,Alaska,42,10.8,1.09,13.4,8.2
2016,2016 Senior,Smoking - Seniors,Alabama,30,9.4,0.33,10.8,8
2016,2016 Senior,Smoking - Seniors,United States,,8.8,,9.1,8.5
2016,2016 Senior,Smoking - Seniors,Arkansas,45,11.5,1.47,13.4,9.5
2016,2016 Senior,Smoking - Seniors,Arizona,27,9,0.11,10,7.9
2016,2016 Senior,Smoking - Seniors,California,14,8,-0.44,9.7,6.3
2016,2016 Senior,Smoking - Seniors,Colorado,19,8.3,-0.27,9.5,7.1
2016,2016 Senior,Smoking - Seniors,Connecticut,5,7,-0.98,8.4,5.5
2016,2016 Senior,Smoking - Seniors,District of Columbia,,9,,11.5,6.5
2016,2016 Senior,Smoking - Seniors,Delaware,39,10.5,0.93,12.9,8.2
2016,2016 Senior,Smoking - Seniors,Florida,7,7.4,-0.76,8.5,6.4
2016,2016 Senior,Smoking - Seniors,Georgia,16,8.1,-0.38,9.7,6.6
2016,2016 Senior,Smoking - Seniors,Hawaii,3,6.1,-1.47,7.5,4.7
2016,2016 Senior,Smoking - Seniors,Iowa,29,9.1,0.16,10.4,7.8
2016,2016 Senior,Smoking - Seniors,Idaho,14,8,-0.44,9.6,6.3
2016,2016 Senior,Smoking - Seniors,Illinois,41,10.6,0.98,12.8,8.5
2016,2016 Senior,Smoking - Seniors,Indiana,33,9.7,0.49,10.8,8.5
2016,2016 Senior,Smoking - Seniors,Kansas,36,9.9,0.6,11,8.9
2016,2016 Senior,Smoking - Seniors,Kentucky,47,12.4,1.96,14.1,10.7
2016,2016 Senior,Smoking - Seniors,Louisiana,46,11.6,1.53,13.4,9.8
2016,2016 Senior,Smoking - Seniors,Massachusetts,12,7.7,-0.6,8.9,6.5
2016,2016 Senior,Smoking - Seniors,Maryland,24,8.7,-0.05,10.2,7.1
2016,2016 Senior,Smoking - Seniors,Maine,3,6.1,-1.47,7.2,5
2016,2016 Senior,Smoking - Seniors,Michigan,26,8.9,0.05,10.3,7.5
2016,2016 Senior,Smoking - Seniors,Minnesota,16,8.1,-0.38,9.1,7.1
2016,2016 Senior,Smoking - Seniors,Missouri,42,10.8,1.09,12.4,9.1
2016,2016 Senior,Smoking - Seniors,Mississippi,39,10.5,0.93,12.6,8.4
2016,2016 Senior,Smoking - Seniors,Montana,19,8.3,-0.27,9.8,6.8
2016,2016 Senior,Smoking - Seniors,North Carolina,33,9.7,0.49,11.1,8.3
2016,2016 Senior,Smoking - Seniors,North Dakota,32,9.6,0.44,11.3,7.8
2016,2016 Senior,Smoking - Seniors,Nebraska,16,8.1,-0.38,9.1,7.2
2016,2016 Senior,Smoking - Seniors,New Hampshire,7,7.4,-0.76,9,5.8
2016,2016 Senior,Smoking - Seniors,New Jersey,27,9,0.11,10.4,7.5
2016,2016 Senior,Smoking - Seniors,New Mexico,36,9.9,0.6,11.6,8.2
2016,2016 Senior,Smoking - Seniors,Nevada,48,12.6,2,15.7,9.5
2016,2016 Senior,Smoking - Seniors,New York,12,7.7,-0.6,9.1,6.3
2016,2016 Senior,Smoking - Seniors,Ohio,38,10.2,0.76,11.7,8.7
2016,2016 Senior,Smoking - Seniors,Oklahoma,44,11.2,1.31,12.6,9.8
2016,2016 Senior,Smoking - Seniors,Oregon,23,8.6,-0.11,10.1,7
2016,2016 Senior,Smoking - Seniors,Pennsylvania,21,8.5,-0.16,9.7,7.3
2016,2016 Senior,Smoking - Seniors,Rhode Island,6,7.2,-0.87,8.7,5.8
2016,2016 Senior,Smoking - Seniors,South Carolina,24,8.7,-0.05,9.8,7.6
2016,2016 Senior,Smoking - Seniors,South Dakota,21,8.5,-0.16,10.6,6.5
2016,2016 Senior,Smoking - Seniors,Tennessee,49,12.7,2,14.7,10.6
2016,2016 Senior,Smoking - Seniors,Texas,7,7.4,-0.76,8.9,6
2016,2016 Senior,Smoking - Seniors,Utah,1,4.5,-2,5.3,3.6
2016,2016 Senior,Smoking - Seniors,Virginia,31,9.5,0.38,11,8
2016,2016 Senior,Smoking - Seniors,Vermont,2,5.8,-1.63,7,4.6
2016,2016 Senior,Smoking - Seniors,Washington,10,7.5,-0.71,8.7,6.4
2016,2016 Senior,Smoking - Seniors,Wisconsin,10,7.5,-0.71,9,5.9
2016,2016 Senior,Smoking - Seniors,West Virginia,49,12.7,2,14.4,11
2016,2016 Senior,Smoking - Seniors,Wyoming,35,9.8,0.54,11.4,8.2
2016,2016 Senior,SNAP Reach,Alaska,3,110.4,1.87,,
2016,2016 Senior,SNAP Reach,Alabama,36,51.9,-0.67,,
2016,2016 Senior,SNAP Reach,United States,,67.4,,,
2016,2016 Senior,SNAP Reach,Arkansas,42,45.2,-0.96,,
2016,2016 Senior,SNAP Reach,Arizona,45,42.5,-1.08,,
2016,2016 Senior,SNAP Reach,California,49,23.3,-1.91,,
2016,2016 Senior,SNAP Reach,Colorado,34,54.4,-0.56,,
2016,2016 Senior,SNAP Reach,Connecticut,11,82.7,0.66,,
2016,2016 Senior,SNAP Reach,District of Columbia,,78.7,,,
2016,2016 Senior,SNAP Reach,Delaware,30,57.1,-0.45,,
2016,2016 Senior,SNAP Reach,Florida,14,79.4,0.52,,
2016,2016 Senior,SNAP Reach,Georgia,21,69.3,0.08,,
2016,2016 Senior,SNAP Reach,Hawaii,15,78.5,0.48,,
2016,2016 Senior,SNAP Reach,Iowa,32,56.5,-0.47,,
2016,2016 Senior,SNAP Reach,Idaho,39,48.8,-0.81,,
2016,2016 Senior,SNAP Reach,Illinois,12,82.5,0.66,,
2016,2016 Senior,SNAP Reach,Indiana,35,53,-0.62,,
2016,2016 Senior,SNAP Reach,Kansas,40,47.4,-0.87,,
2016,2016 Senior,SNAP Reach,Kentucky,29,58.1,-0.4,,
2016,2016 Senior,SNAP Reach,Louisiana,37,50.7,-0.72,,
2016,2016 Senior,SNAP Reach,Massachusetts,6,100.3,1.43,,
2016,2016 Senior,SNAP Reach,Maryland,9,85.6,0.79,,
2016,2016 Senior,SNAP Reach,Maine,7,94.6,1.18,,
2016,2016 Senior,SNAP Reach,Michigan,16,77.7,0.45,,
2016,2016 Senior,SNAP Reach,Minnesota,31,56.8,-0.46,,
2016,2016 Senior,SNAP Reach,Missouri,28,61.3,-0.26,,
2016,2016 Senior,SNAP Reach,Mississippi,25,65.2,-0.1,,
2016,2016 Senior,SNAP Reach,Montana,41,46.9,-0.89,,
2016,2016 Senior,SNAP Reach,North Carolina,22,68.2,0.03,,
2016,2016 Senior,SNAP Reach,North Dakota,48,38.4,-1.26,,
2016,2016 Senior,SNAP Reach,Nebraska,44,42.8,-1.07,,
2016,2016 Senior,SNAP Reach,New Hampshire,27,62.9,-0.2,,
2016,2016 Senior,SNAP Reach,New Jersey,18,74.7,0.32,,
2016,2016 Senior,SNAP Reach,New Mexico,43,44.7,-0.98,,
2016,2016 Senior,SNAP Reach,Nevada,23,65.7,-0.07,,
2016,2016 Senior,SNAP Reach,New York,2,116.5,2,,
2016,2016 Senior,SNAP Reach,Ohio,20,73.4,0.26,,
2016,2016 Senior,SNAP Reach,Oklahoma,33,55.9,-0.5,,
2016,2016 Senior,SNAP Reach,Oregon,4,107.2,1.73,,
2016,2016 Senior,SNAP Reach,Pennsylvania,17,75.4,0.35,,
2016,2016 Senior,SNAP Reach,Rhode Island,5,105.7,1.66,,
2016,2016 Senior,SNAP Reach,South Carolina,24,65.3,-0.09,,
2016,2016 Senior,SNAP Reach,South Dakota,47,40,-1.19,,
2016,2016 Senior,SNAP Reach,Tennessee,13,80.7,0.58,,
2016,2016 Senior,SNAP Reach,Texas,26,64.8,-0.11,,
2016,2016 Senior,SNAP Reach,Utah,46,41.6,-1.12,,
2016,2016 Senior,SNAP Reach,Virginia,38,49.4,-0.78,,
2016,2016 Senior,SNAP Reach,Vermont,1,124.4,2,,
2016,2016 Senior,SNAP Reach,Washington,8,87.2,0.86,,
2016,2016 Senior,SNAP Reach,Wisconsin,10,84.8,0.75,,
2016,2016 Senior,SNAP Reach,West Virginia,19,73.9,0.28,,
2016,2016 Senior,SNAP Reach,Wyoming,50,23,-1.93,,
2016,2016 Senior,Suicide - Senior,Alabama,31,18,0.42,19.8,16.2
2016,2016 Senior,Suicide - Senior,Alaska,33,18.2,0.46,25.2,12.7
2016,2016 Senior,Suicide - Senior,Arizona,44,22.7,1.39,24.4,21
2016,2016 Senior,Suicide - Senior,Arkansas,31,18,0.42,20.3,15.8
2016,2016 Senior,Suicide - Senior,California,27,17,0.21,17.6,16.3
2016,2016 Senior,Suicide - Senior,Colorado,46,23.4,1.54,25.5,21.2
2016,2016 Senior,Suicide - Senior,Connecticut,7,10.7,-1.1,12.3,9.1
2016,2016 Senior,Suicide - Senior,Delaware,18,14.9,-0.23,19,11.6
2016,2016 Senior,Suicide - Senior,Florida,39,19.6,0.75,20.5,18.8
2016,2016 Senior,Suicide - Senior,Georgia,22,16.3,0.06,17.7,15
2016,2016 Senior,Suicide - Senior,Hawaii,13,13.2,-0.58,16.3,10.6
2016,2016 Senior,Suicide - Senior,Idaho,42,21.7,1.18,25.2,18.1
2016,2016 Senior,Suicide - Senior,Illinois,9,12.2,-0.79,13.1,11.2
2016,2016 Senior,Suicide - Senior,Indiana,20,15.2,-0.17,16.6,13.7
2016,2016 Senior,Suicide - Senior,Iowa,11,13,-0.62,14.9,11.2
2016,2016 Senior,Suicide - Senior,Kansas,30,17.9,0.39,20.2,15.5
2016,2016 Senior,Suicide - Senior,Kentucky,38,19.1,0.64,21.1,17.2
2016,2016 Senior,Suicide - Senior,Louisiana,25,16.7,0.15,18.5,14.8
2016,2016 Senior,Suicide - Senior,Maine,26,16.9,0.19,19.9,13.8
2016,2016 Senior,Suicide - Senior,Maryland,10,12.9,-0.64,14.3,11.5
2016,2016 Senior,Suicide - Senior,Massachusetts,1,7.6,-1.75,8.6,6.6
2016,2016 Senior,Suicide - Senior,Michigan,14,13.4,-0.54,14.5,12.4
2016,2016 Senior,Suicide - Senior,Minnesota,8,11.9,-0.85,13.3,10.5
2016,2016 Senior,Suicide - Senior,Mississippi,20,15.2,-0.17,17.4,13.1
2016,2016 Senior,Suicide - Senior,Missouri,34,18.3,0.48,19.9,16.7
2016,2016 Senior,Suicide - Senior,Montana,45,23.3,1.52,27.5,19
2016,2016 Senior,Suicide - Senior,Nebraska,16,14.1,-0.39,16.8,11.5
2016,2016 Senior,Suicide - Senior,Nevada,50,28.9,2,32.1,25.8
2016,2016 Senior,Suicide - Senior,New Hampshire,15,13.8,-0.46,17.1,11
2016,2016 Senior,Suicide - Senior,New Jersey,2,9.1,-1.43,10,8.1
2016,2016 Senior,Suicide - Senior,New Mexico,48,26.2,2,29.5,22.9
2016,2016 Senior,Suicide - Senior,New York,4,10,-1.25,10.7,9.3
2016,2016 Senior,Suicide - Senior,North Carolina,22,16.3,0.06,17.5,15
2016,2016 Senior,Suicide - Senior,North Dakota,4,10,-1.25,14.3,6.8
2016,2016 Senior,Suicide - Senior,Ohio,19,15.1,-0.19,16.1,14
2016,2016 Senior,Suicide - Senior,Oklahoma,39,19.6,0.75,21.8,17.5
2016,2016 Senior,Suicide - Senior,Oregon,47,24.4,1.75,26.7,22.1
2016,2016 Senior,Suicide - Senior,Pennsylvania,17,14.6,-0.29,15.6,13.7
2016,2016 Senior,Suicide - Senior,Rhode Island,3,9.6,-1.33,12.8,7.1
2016,2016 Senior,Suicide - Senior,South Carolina,29,17.7,0.35,19.4,15.9
2016,2016 Senior,Suicide - Senior,South Dakota,4,10,-1.25,13.8,7.1
2016,2016 Senior,Suicide - Senior,Tennessee,36,18.9,0.6,20.5,17.3
2016,2016 Senior,Suicide - Senior,Texas,24,16.4,0.08,17.3,15.6
2016,2016 Senior,Suicide - Senior,Utah,43,22.5,1.35,25.6,19.3
2016,2016 Senior,Suicide - Senior,Vermont,41,19.9,0.81,25.5,15.2
2016,2016 Senior,Suicide - Senior,Virginia,28,17.1,0.23,18.5,15.7
2016,2016 Senior,Suicide - Senior,Washington,37,19,0.62,20.6,17.4
2016,2016 Senior,Suicide - Senior,West Virginia,35,18.8,0.58,21.6,16.1
2016,2016 Senior,Suicide - Senior,Wisconsin,11,13,-0.62,14.4,11.6
2016,2016 Senior,Suicide - Senior,Wyoming,49,27.6,2,35.1,21.3
2016,2016 Senior,Suicide - Senior,United States,,16,,16.3,15.8
2016,2016 Senior,Suicide - Senior,District of Columbia,,,,13.5,5.2
2016,2016 Senior,Teeth Extractions - Seniors,Alabama,45,22.2,1.58,24.2,20.2
2016,2016 Senior,Teeth Extractions - Seniors,Alaska,16,13.4,-0.32,16.7,10.1
2016,2016 Senior,Teeth Extractions - Seniors,Arizona,8,12.2,-0.58,13.4,11
2016,2016 Senior,Teeth Extractions - Seniors,Arkansas,44,21.7,1.47,24.1,19.3
2016,2016 Senior,Teeth Extractions - Seniors,California,2,8.7,-1.34,10.4,7
2016,2016 Senior,Teeth Extractions - Seniors,Colorado,3,10.4,-0.97,11.6,9.3
2016,2016 Senior,Teeth Extractions - Seniors,Connecticut,4,10.5,-0.95,12.2,8.9
2016,2016 Senior,Teeth Extractions - Seniors,Delaware,28,16,0.24,18.6,13.5
2016,2016 Senior,Teeth Extractions - Seniors,Florida,14,13,-0.41,14.4,11.6
2016,2016 Senior,Teeth Extractions - Seniors,Georgia,40,19.3,0.95,21.5,17
2016,2016 Senior,Teeth Extractions - Seniors,Hawaii,1,6.4,-1.84,8,4.8
2016,2016 Senior,Teeth Extractions - Seniors,Idaho,22,14.9,0,17.2,12.5
2016,2016 Senior,Teeth Extractions - Seniors,Illinois,31,16.5,0.35,19.1,14
2016,2016 Senior,Teeth Extractions - Seniors,Indiana,37,18,0.67,19.6,16.4
2016,2016 Senior,Teeth Extractions - Seniors,Iowa,24,15,0.02,16.6,13.3
2016,2016 Senior,Teeth Extractions - Seniors,Kansas,30,16.4,0.32,17.7,15
2016,2016 Senior,Teeth Extractions - Seniors,Kentucky,49,23.9,1.94,26.1,21.7
2016,2016 Senior,Teeth Extractions - Seniors,Louisiana,43,20.5,1.21,22.7,18.3
2016,2016 Senior,Teeth Extractions - Seniors,Maine,36,17.5,0.56,19.2,15.8
2016,2016 Senior,Teeth Extractions - Seniors,Maryland,11,12.9,-0.43,14.9,11
2016,2016 Senior,Teeth Extractions - Seniors,Massachusetts,21,14.4,-0.11,16,12.9
2016,2016 Senior,Teeth Extractions - Seniors,Michigan,11,12.9,-0.43,14.4,11.3
2016,2016 Senior,Teeth Extractions - Seniors,Minnesota,4,10.5,-0.95,11.7,9.4
2016,2016 Senior,Teeth Extractions - Seniors,Mississippi,48,22.5,1.64,25.3,19.7
2016,2016 Senior,Teeth Extractions - Seniors,Missouri,42,19.9,1.08,22.1,17.7
2016,2016 Senior,Teeth Extractions - Seniors,Montana,32,16.7,0.39,18.8,14.6
2016,2016 Senior,Teeth Extractions - Seniors,Nebraska,19,14.1,-0.17,15.2,13
2016,2016 Senior,Teeth Extractions - Seniors,Nevada,34,17,0.45,20.7,13.4
2016,2016 Senior,Teeth Extractions - Seniors,New Hampshire,8,12.2,-0.58,13.9,10.4
2016,2016 Senior,Teeth Extractions - Seniors,New Jersey,14,13,-0.41,14.9,11.2
2016,2016 Senior,Teeth Extractions - Seniors,New Mexico,26,15.7,0.17,17.7,13.7
2016,2016 Senior,Teeth Extractions - Seniors,New York,22,14.9,0,17.1,12.7
2016,2016 Senior,Teeth Extractions - Seniors,North Carolina,41,19.6,1.02,21.6,17.6
2016,2016 Senior,Teeth Extractions - Seniors,North Dakota,20,14.3,-0.13,16.3,12.3
2016,2016 Senior,Teeth Extractions - Seniors,Ohio,38,18.1,0.69,20.1,16.2
2016,2016 Senior,Teeth Extractions - Seniors,Oklahoma,46,22.4,1.62,24.3,20.6
2016,2016 Senior,Teeth Extractions - Seniors,Oregon,11,12.9,-0.43,14.7,11.1
2016,2016 Senior,Teeth Extractions - Seniors,Pennsylvania,26,15.7,0.17,17.2,14.2
2016,2016 Senior,Teeth Extractions - Seniors,Rhode Island,18,13.8,-0.24,15.7,11.8
2016,2016 Senior,Teeth Extractions - Seniors,South Carolina,38,18.1,0.69,19.7,16.5
2016,2016 Senior,Teeth Extractions - Seniors,South Dakota,29,16.1,0.26,18.7,13.5
2016,2016 Senior,Teeth Extractions - Seniors,Tennessee,46,22.4,1.62,24.9,19.9
2016,2016 Senior,Teeth Extractions - Seniors,Texas,10,12.3,-0.56,13.9,10.6
2016,2016 Senior,Teeth Extractions - Seniors,Utah,7,11.2,-0.8,12.6,9.8
2016,2016 Senior,Teeth Extractions - Seniors,Vermont,33,16.9,0.43,19.1,14.8
2016,2016 Senior,Teeth Extractions - Seniors,Virginia,25,15.1,0.04,16.9,13.3
2016,2016 Senior,Teeth Extractions - Seniors,Washington,6,11.1,-0.82,12.6,9.6
2016,2016 Senior,Teeth Extractions - Seniors,West Virginia,50,33.6,2,36.1,31.2
2016,2016 Senior,Teeth Extractions - Seniors,Wisconsin,17,13.6,-0.28,15.5,11.6
2016,2016 Senior,Teeth Extractions - Seniors,Wyoming,35,17.2,0.5,19.1,15.3
2016,2016 Senior,Teeth Extractions - Seniors,United States,,14.9,,15.3,14.5
2016,2016 Senior,Teeth Extractions - Seniors,District of Columbia,,11,,13.5,8.4
2016,2016 Senior,Underweight - Seniors,Alaska,20,1.5,-0.23,2.2,0.7
2016,2016 Senior,Underweight - Seniors,Alabama,44,2,0.91,2.7,1.3
2016,2016 Senior,Underweight - Seniors,United States,,1.6,,1.7,1.4
2016,2016 Senior,Underweight - Seniors,Arkansas,13,1.4,-0.46,2.2,0.7
2016,2016 Senior,Underweight - Seniors,Arizona,42,1.9,0.68,2.4,1.5
2016,2016 Senior,Underweight - Seniors,California,32,1.6,0,2.1,1
2016,2016 Senior,Underweight - Seniors,Colorado,10,1.3,-0.68,1.8,0.9
2016,2016 Senior,Underweight - Seniors,Connecticut,36,1.7,0.23,2.3,1.1
2016,2016 Senior,Underweight - Seniors,District of Columbia,,1.7,,2.5,0.9
2016,2016 Senior,Underweight - Seniors,Delaware,20,1.5,-0.23,2.2,0.9
2016,2016 Senior,Underweight - Seniors,Florida,20,1.5,-0.23,1.9,1
2016,2016 Senior,Underweight - Seniors,Georgia,20,1.5,-0.23,2.1,0.9
2016,2016 Senior,Underweight - Seniors,Hawaii,50,3.5,2,4.5,2.5
2016,2016 Senior,Underweight - Seniors,Iowa,13,1.4,-0.46,1.9,0.9
2016,2016 Senior,Underweight - Seniors,Idaho,9,1.2,-0.91,1.7,0.6
2016,2016 Senior,Underweight - Seniors,Illinois,48,2.2,1.37,3,1.4
2016,2016 Senior,Underweight - Seniors,Indiana,32,1.6,0,2,1.1
2016,2016 Senior,Underweight - Seniors,Kansas,39,1.8,0.46,2.3,1.4
2016,2016 Senior,Underweight - Seniors,Kentucky,20,1.5,-0.23,2,0.9
2016,2016 Senior,Underweight - Seniors,Louisiana,36,1.7,0.23,2.3,1
2016,2016 Senior,Underweight - Seniors,Massachusetts,13,1.4,-0.46,1.8,0.9
2016,2016 Senior,Underweight - Seniors,Maryland,10,1.3,-0.68,1.8,0.8
2016,2016 Senior,Underweight - Seniors,Maine,1,0.7,-2,1,0.4
2016,2016 Senior,Underweight - Seniors,Michigan,4,1.1,-1.14,1.7,0.6
2016,2016 Senior,Underweight - Seniors,Minnesota,20,1.5,-0.23,2,1.1
2016,2016 Senior,Underweight - Seniors,Missouri,36,1.7,0.23,2.5,0.8
2016,2016 Senior,Underweight - Seniors,Mississippi,3,1,-1.37,1.5,0.5
2016,2016 Senior,Underweight - Seniors,Montana,10,1.3,-0.68,1.9,0.8
2016,2016 Senior,Underweight - Seniors,North Carolina,4,1.1,-1.14,1.7,0.6
2016,2016 Senior,Underweight - Seniors,North Dakota,44,2,0.91,3.1,0.9
2016,2016 Senior,Underweight - Seniors,Nebraska,13,1.4,-0.46,1.8,1
2016,2016 Senior,Underweight - Seniors,New Hampshire,4,1.1,-1.14,1.6,0.5
2016,2016 Senior,Underweight - Seniors,New Jersey,2,0.9,-1.6,1.2,0.5
2016,2016 Senior,Underweight - Seniors,New Mexico,20,1.5,-0.23,2,0.9
2016,2016 Senior,Underweight - Seniors,Nevada,20,1.5,-0.23,2.4,0.6
2016,2016 Senior,Underweight - Seniors,New York,46,2.1,1.14,2.9,1.4
2016,2016 Senior,Underweight - Seniors,Ohio,20,1.5,-0.23,2.1,1
2016,2016 Senior,Underweight - Seniors,Oklahoma,20,1.5,-0.23,2,1
2016,2016 Senior,Underweight - Seniors,Oregon,13,1.4,-0.46,2,0.8
2016,2016 Senior,Underweight - Seniors,Pennsylvania,4,1.1,-1.14,1.5,0.7
2016,2016 Senior,Underweight - Seniors,Rhode Island,42,1.9,0.68,2.6,1.1
2016,2016 Senior,Underweight - Seniors,South Carolina,39,1.8,0.46,2.3,1.2
2016,2016 Senior,Underweight - Seniors,South Dakota,46,2.1,1.14,3.3,0.9
2016,2016 Senior,Underweight - Seniors,Tennessee,49,2.4,1.82,3.3,1.5
2016,2016 Senior,Underweight - Seniors,Texas,13,1.4,-0.46,1.9,0.9
2016,2016 Senior,Underweight - Seniors,Utah,4,1.1,-1.14,1.5,0.7
2016,2016 Senior,Underweight - Seniors,Virginia,39,1.8,0.46,2.5,1.1
2016,2016 Senior,Underweight - Seniors,Vermont,20,1.5,-0.23,2.2,0.8
2016,2016 Senior,Underweight - Seniors,Washington,20,1.5,-0.23,2.1,0.8
2016,2016 Senior,Underweight - Seniors,Wisconsin,32,1.6,0,2.4,0.8
2016,2016 Senior,Underweight - Seniors,West Virginia,32,1.6,0,2.2,0.9
2016,2016 Senior,Underweight - Seniors,Wyoming,13,1.4,-0.46,1.9,0.9
2016,2016 Senior,Volunteerism,Alaska,16,28.2,0.28,,
2016,2016 Senior,Volunteerism,Alabama,31,23.9,-0.39,,
2016,2016 Senior,Volunteerism,United States,,26.4,,,
2016,2016 Senior,Volunteerism,Arkansas,42,19.6,-1.06,,
2016,2016 Senior,Volunteerism,Arizona,41,20.4,-0.93,,
2016,2016 Senior,Volunteerism,California,36,21.9,-0.7,,
2016,2016 Senior,Volunteerism,Colorado,14,29.1,0.42,,
2016,2016 Senior,Volunteerism,Connecticut,18,27.6,0.19,,
2016,2016 Senior,Volunteerism,District of Columbia,,28.1,,,
2016,2016 Senior,Volunteerism,Delaware,12,30.1,0.58,,
2016,2016 Senior,Volunteerism,Florida,43,19.4,-1.09,,
2016,2016 Senior,Volunteerism,Georgia,44,19.3,-1.11,,
2016,2016 Senior,Volunteerism,Hawaii,38,21,-0.84,,
2016,2016 Senior,Volunteerism,Iowa,10,33,1.03,,
2016,2016 Senior,Volunteerism,Idaho,7,34.6,1.28,,
2016,2016 Senior,Volunteerism,Illinois,31,23.9,-0.39,,
2016,2016 Senior,Volunteerism,Indiana,28,24.9,-0.23,,
2016,2016 Senior,Volunteerism,Kansas,4,37.3,1.7,,
2016,2016 Senior,Volunteerism,Kentucky,45,19,-1.15,,
2016,2016 Senior,Volunteerism,Louisiana,50,16.4,-1.56,,
2016,2016 Senior,Volunteerism,Massachusetts,35,22.8,-0.56,,
2016,2016 Senior,Volunteerism,Maryland,23,26.6,0.03,,
2016,2016 Senior,Volunteerism,Maine,13,29.3,0.45,,
2016,2016 Senior,Volunteerism,Michigan,30,24.2,-0.34,,
2016,2016 Senior,Volunteerism,Minnesota,2,37.9,1.79,,
2016,2016 Senior,Volunteerism,Missouri,21,26.9,0.08,,
2016,2016 Senior,Volunteerism,Mississippi,33,23.3,-0.48,,
2016,2016 Senior,Volunteerism,Montana,17,27.8,0.22,,
2016,2016 Senior,Volunteerism,North Carolina,24,26.1,-0.05,,
2016,2016 Senior,Volunteerism,North Dakota,3,37.4,1.71,,
2016,2016 Senior,Volunteerism,Nebraska,6,35.2,1.37,,
2016,2016 Senior,Volunteerism,New Hampshire,26,25.5,-0.14,,
2016,2016 Senior,Volunteerism,New Jersey,40,20.7,-0.89,,
2016,2016 Senior,Volunteerism,New Mexico,34,23.2,-0.5,,
2016,2016 Senior,Volunteerism,Nevada,48,17.5,-1.39,,
2016,2016 Senior,Volunteerism,New York,49,17.4,-1.4,,
2016,2016 Senior,Volunteerism,Ohio,20,27,0.09,,
2016,2016 Senior,Volunteerism,Oklahoma,29,24.3,-0.33,,
2016,2016 Senior,Volunteerism,Oregon,15,28.7,0.36,,
2016,2016 Senior,Volunteerism,Pennsylvania,22,26.7,0.05,,
2016,2016 Senior,Volunteerism,Rhode Island,46,18.9,-1.17,,
2016,2016 Senior,Volunteerism,South Carolina,26,25.5,-0.14,,
2016,2016 Senior,Volunteerism,South Dakota,5,36,1.49,,
